,Item,Data_do_lancamento,Entradas_Qtd,Entradas_Valor,Saidas_Qtd,Saidas_Valor,Saldo_Inicial_Qtd,Saldo_Inicial_Valor,Saldo_Final_Qtd,Saldo_Final_Valor
2664,JVB-301-01,15/01/2013,"120,0","716,16","12,0","73,88","386,0","2925,600000000004","494,0","3567,8800000000037"
2665,41.01.053-3,15/01/2013,"0,0","0,0","44,0","9,629999999999999","37139,0","8123,18","37095,0","8113,55"
2666,41.02.051-2,15/01/2013,"0,0","0,0","3418,0","269,83000000000004","65160,0","5827,330000000008","61742,0","5557,500000000008"
2667,41.67.008-8,15/01/2013,"180,0","656,54","465,0","1687,24","1491,0","5564,540000000003","1206,0","4533,840000000003"
2668,81.30.019-4,16/01/2013,"200,0","3693,16","235,0","4339,469999999999","1696,0","35321,43999999997","1661,0","34675,129999999976"
2669,82.10.355-4,16/01/2013,"576,0","6794,89","883,4998","10422,39","3101,5222000000053","35996,40999999999","2794,0224000000053","32368,90999999999"
2670,82.70.372-1,16/01/2013,"748,0","6039,67","1605,112","12960,330000000002","25228,108800000013","202056,4299999998","24370,99680000001","195135,7699999998"
2671,82.53.405-9,16/01/2013,"0,0","0,0","2,748","13,71","17436,960699999992","85242,06999999998","17434,212699999993","85228,35999999997"
2672,82.53.475-0,16/01/2013,"49,35","128,68","4934,261200000002","12865,809999999998","27582,453399999973","71919,55999999994","22697,54219999997","59182,429999999935"
2673,82.60.353-0,16/01/2013,"3500,0","22763,47","320,0","2088,36","6944,0","45261,29999999999","10124,0","65936,40999999999"
2674,82.63.660-9,16/01/2013,"423,72","4509,89","717,2809","7634,43","1705,6768000000038","17299,430000000088","1412,115900000004","14174,890000000087"
2675,82.81.160-5,16/01/2013,"0,0","0,0","1444,2008","3301,5500000000025","24646,55680000001","55008,22999999999","23202,35600000001","51706,679999999986"
2676,61.21.107-1,16/01/2013,"14,0","2970,69","0,0","0,0","1,0","180,89999999999782","15,0","3151,589999999998"
2677,62.51.311-0,16/01/2013,"135,0","14707,11","1,0","108,98","5,0","616,2400000000684","139,0","15214,37000000007"
2678,63.41.311-9,16/01/2013,"3,0","257,02","9,0","771,05","108,0","9392,300000000072","102,0","8878,270000000073"
2679,66.31.174-0,16/01/2013,"0,0","0,0","232,0","24798,09","300,0","31143,24","68,0","6345,1500000000015"
2680,69.51.202-0,16/01/2013,"0,0","0,0","15,0","4679,25","119,0","37401,829999999994","104,0","32722,579999999994"
2681,70.25.162-0,16/01/2013,"34,0","7633,23","0,0","0,0","9,0","2758,770000000021","43,0","10392,00000000002"
2682,76.26.200-4,16/01/2013,"0,0","0,0","8,0","2494,24","30,0","9352,579999999994","22,0","6858,339999999995"
2683,77.33.242-1,16/01/2013,"4,0","3257,58","1,0","814,98","33,0","26928,870000000014","36,0","29371,470000000012"
2684,10.01.206-6,16/01/2013,"0,0","0,0","1169,1651","2375,6500000000005","5142,823900000001","10688,959999999988","3973,658800000001","8313,309999999987"
2685,47.05.018-9,16/01/2013,"0,0","0,0","2,0","29,34","1081,0","15418,630000000021","1079,0","15389,29000000002"
2686,47.11.014-9,16/01/2013,"3000,0","3033,5","336,0","239,46","3386,0","31124,890000000003","6050,0","33918,93"
2687,JVB-301-01,16/01/2013,"700,0","4177,63","135,0","831,25","494,0","3567,8800000000037","1059,0","6914,260000000004"
2688,41.02.051-2,16/01/2013,"0,0","0,0","3811,0","300,82000000000005","61742,0","5557,500000000008","57931,0","5256,6800000000085"
2689,41.67.008-8,16/01/2013,"4,0","14,59","155,0","562,42","1206,0","4533,840000000003","1055,0","3986,010000000003"
2690,80.03.104-1,17/01/2013,"10680,0","22154,81","10680,0","22154,81","164047,23650000006","340303,61999999994","164047,23650000006","340303,61999999994"
2691,81.30.019-4,17/01/2013,"150,0","2769,87","324,0","5982,92","1661,0","34675,129999999976","1487,0","31462,07999999998"
2692,82.10.355-4,17/01/2013,"0,0","0,0","353,86819999999994","4174,47","2794,0224000000053","32368,90999999999","2440,1542000000054","28194,439999999988"
2693,82.70.372-1,17/01/2013,"748,0","6039,67","1751,996","14146,370000000003","24370,99680000001","195135,7699999998","23367,000800000013","187029,0699999998"
2694,82.53.405-9,17/01/2013,"0,0","0,0","1,374","6,85","17434,212699999993","85228,35999999997","17432,838699999993","85221,50999999997"
2695,82.53.475-0,17/01/2013,"9435,72","24603,079999999998","10079,438","26281,54","22697,54219999997","59182,429999999935","22053,824199999966","57503,969999999936"
2696,82.60.353-0,17/01/2013,"750,0","4894,57","947,0","6180,21","10124,0","65936,40999999999","9927,0","64650,76999999998"
2697,82.63.660-9,17/01/2013,"3,3249000000000004","35,39","315,45320000000004","3357,54","1412,115900000004","14174,890000000087","1099,987600000004","10852,740000000085"
2698,82.81.160-5,17/01/2013,"10505,5","24016,64","13474,5059","30804,069999999992","23202,35600000001","51706,679999999986","20233,350100000014","44919,249999999985"
2699,61.21.107-1,17/01/2013,"74,0","15702,19","1,0","213,29","15,0","3151,589999999998","88,0","18640,489999999998"
2700,62.51.311-0,17/01/2013,"263,0","28651,6","52,0","5666,8099999999995","139,0","15214,37000000007","350,0","38199,16000000007"
2701,63.41.311-9,17/01/2013,"0,0","0,0","4,0","342,7","102,0","8878,270000000073","98,0","8535,570000000072"
2702,66.31.174-0,17/01/2013,"0,0","0,0","1,0","106,89","68,0","6345,1500000000015","67,0","6238,260000000001"
2703,69.51.202-0,17/01/2013,"0,0","0,0","5,0","1559,75","104,0","32722,579999999994","99,0","31162,829999999994"
2704,70.25.162-0,17/01/2013,"40,0","8980,27","0,0","0,0","43,0","10392,00000000002","83,0","19372,27000000002"
2705,71.15.272-3,17/01/2013,"26,0","6381,47","0,0","0,0","6,0","3267,49999999999","32,0","9648,96999999999"
2706,74.62.201-1,17/01/2013,"0,0","0,0","1,0","1393,21","12,0","16479,539999999964","11,0","15086,329999999965"
2707,76.26.200-4,17/01/2013,"0,0","0,0","6,0","1870,6799999999998","22,0","6858,339999999995","16,0","4987,659999999994"
2708,77.33.242-1,17/01/2013,"0,0","0,0","4,0","3259,92","36,0","29371,470000000012","32,0","26111,55000000001"
2709,10.01.206-6,17/01/2013,"33,1737","67,4","1573,9086","3198,05","3973,658800000001","8313,309999999987","2432,9239000000007","5182,659999999986"
2710,47.11.014-9,17/01/2013,"3000,0","2137,8","3688,0","2628,0800000000004","6050,0","33918,93","5362,0","33428,65"
2711,JVB-301-01,17/01/2013,"345,0","2058,98","272,0","1674,8100000000002","1059,0","6914,260000000004","1132,0","7298,430000000003"
2712,41.01.053-3,17/01/2013,"0,0","0,0","28,0","6,12","37095,0","8113,55","37067,0","8107,43"
2713,41.02.051-2,17/01/2013,"24000,0","1894,56","30164,0","2381,17","57931,0","5256,6800000000085","51767,0","4770,070000000009"
2714,41.26.232-0,17/01/2013,"0,0","0,0","11,0","234,9","53,0","1067,190000000006","42,0","832,290000000006"
2715,41.67.008-8,17/01/2013,"2,0","7,29","0,0","0,0","1055,0","3986,010000000003","1057,0","3993,300000000003"
2716,81.30.019-4,18/01/2013,"257,0","4745,71","432,0","7977,23","1487,0","31462,07999999998","1312,0","28230,55999999998"
2717,82.10.355-4,18/01/2013,"702,0","8281,27","1037,347","12237,24","2440,1542000000054","28194,439999999988","2104,8072000000057","24238,469999999994"
2718,82.70.372-1,18/01/2013,"816,1193","6589,6900000000005","1806,8143","14588,960000000005","23367,000800000013","187029,0699999998","22376,30580000001","179029,7999999998"
2719,82.53.405-9,18/01/2013,"0,0","0,0","138,087","688,69","17432,838699999993","85221,50999999997","17294,751699999993","84532,81999999996"
2720,82.53.475-0,18/01/2013,"0,0","0,0","2282,1317","5950,530000000002","22053,824199999966","57503,969999999936","19771,69249999997","51553,43999999994"
2721,82.60.353-0,18/01/2013,"3500,0","22841,32","3824,0","24955,78","9927,0","64650,76999999998","9603,0","62536,30999999998"
2722,82.63.660-9,18/01/2013,"2542,32","26452,78","286,60990000000004","3050,54","1099,987600000004","10852,740000000085","3355,6977000000043","34254,98000000008"
2723,82.81.160-5,18/01/2013,"9372,0","21034,28","3207,916000000003","7333,7000000000035","20233,350100000014","44919,249999999985","26397,434100000013","58619,82999999998"
2724,61.21.107-1,18/01/2013,"53,0","11246,17","40,0","8531,66","88,0","18640,489999999998","101,0","21354,999999999996"
2725,62.51.311-0,18/01/2013,"155,0","16885,93","227,0","24737,979999999996","350,0","38199,16000000007","278,0","30347,110000000073"
2726,63.41.311-9,18/01/2013,"53,0","4514,49","2,0","171,35","98,0","8535,570000000072","149,0","12878,710000000072"
2727,66.31.174-0,18/01/2013,"0,0","0,0","9,0","962,0","67,0","6238,260000000001","58,0","5276,260000000001"
2728,69.51.202-0,18/01/2013,"0,0","0,0","49,0","15285,550000000001","99,0","31162,829999999994","50,0","15877,279999999993"
2729,70.25.162-0,18/01/2013,"2,0","461,48","0,0","0,0","83,0","19372,27000000002","85,0","19833,75000000002"
2730,71.15.272-3,18/01/2013,"44,0","10799,41","3,0","770,48","32,0","9648,96999999999","73,0","19677,89999999999"
2731,74.62.201-1,18/01/2013,"0,0","0,0","3,0","4179,65","11,0","15086,329999999965","8,0","10906,679999999966"
2732,76.26.200-4,18/01/2013,"0,0","0,0","1,0","311,78","16,0","4987,659999999994","15,0","4675,879999999995"
2733,77.33.242-1,18/01/2013,"0,0","0,0","2,0","1629,96","32,0","26111,55000000001","30,0","24481,59000000001"
2734,10.01.206-6,18/01/2013,"10638,837","21447,97","1513,5868","3075,49","2432,9239000000007","5182,659999999986","11558,1741","23555,139999999985"
2735,47.05.018-9,18/01/2013,"119,0","1746,46","240,0","3520,96","1079,0","15389,29000000002","958,0","13614,790000000023"
2736,47.11.014-9,18/01/2013,"0,0","0,0","626,0","446,12","5362,0","33428,65","4736,0","32982,53"
2737,JVB-301-01,18/01/2013,"0,0","0,0","429,0","2641,54","1132,0","7298,430000000003","703,0","4656,890000000003"
2738,41.01.053-3,18/01/2013,"0,0","0,0","48,0","10,5","37067,0","8107,43","37019,0","8096,93"
2739,41.02.051-2,18/01/2013,"0,0","0,0","6646,0","524,6099999999999","51767,0","4770,070000000009","45121,0","4245,460000000009"
2740,41.26.232-0,18/01/2013,"144,0","3106,03","110,0","2348,99","42,0","832,290000000006","76,0","1589,3300000000063"
2741,41.67.008-8,18/01/2013,"201,0","733,14","39,0","141,51999999999998","1057,0","3993,300000000003","1219,0","4584,920000000004"
2742,80.03.104-1,19/01/2013,"0,0","0,0","10592,7045","21973,73","164047,23650000006","340303,61999999994","153454,53200000006","318329,88999999996"
2743,81.30.019-4,21/01/2013,"150,0","2769,87","181,0","3342,31","1312,0","28230,55999999998","1281,0","27658,119999999977"
2744,82.10.355-4,21/01/2013,"2304,0","27494,229999999996","405,4231","4782,639999999999","2104,8072000000057","24238,469999999994","4003,3841000000057","46950,05999999999"
2745,82.70.372-1,21/01/2013,"5984,0","48865,94","2384,4399999999996","19252,979999999996","22376,30580000001","179029,7999999998","25975,86580000001","208642,75999999983"
2746,82.53.405-9,21/01/2013,"3001,92","15284,3","1324,0249","6603,39","17294,751699999993","84532,81999999996","18972,64679999999","93213,72999999997"
2747,82.53.475-0,21/01/2013,"0,005","0,01","0,005","0,01","19771,69249999997","51553,43999999994","19771,69249999997","51553,43999999994"
2748,82.60.353-0,21/01/2013,"3000,0","19544,91","1832,0","11955,81","9603,0","62536,30999999998","10771,0","70125,40999999999"
2749,82.63.660-9,21/01/2013,"2542,32","27059,309999999998","2951,4913","31414,339999999997","3355,6977000000043","34254,98000000008","2946,526400000004","29899,950000000084"
2750,82.81.160-5,21/01/2013,"5857,5","13390,83","8129,650599999999","18585,199999999997","26397,434100000013","58619,82999999998","24125,283500000012","53425,45999999998"
2751,61.21.107-1,21/01/2013,"0,0","0,0","25,0","5332,2699999999995","101,0","21354,999999999996","76,0","16022,729999999996"
2752,62.51.311-0,21/01/2013,"0,0","0,0","80,0","8718,21","278,0","30347,110000000073","198,0","21628,900000000074"
2753,63.41.311-9,21/01/2013,"1,0","85,18","28,0","2398,82","149,0","12878,710000000072","122,0","10565,070000000072"
2754,66.31.174-0,21/01/2013,"203,0","22037,76","9,0","962,0100000000001","58,0","5276,260000000001","252,0","26352,010000000002"
2755,69.51.202-0,21/01/2013,"0,0","0,0","10,0","3119,5","50,0","15877,279999999993","40,0","12757,779999999993"
2756,70.25.162-0,21/01/2013,"1,0","232,99","16,0","3727,83","85,0","19833,75000000002","70,0","16338,91000000002"
2757,71.15.272-3,21/01/2013,"0,0","0,0","24,0","6163,83","73,0","19677,89999999999","49,0","13514,06999999999"
2758,74.62.201-1,21/01/2013,"14,0","19664,44","1,0","1393,21","8,0","10906,679999999966","21,0","29177,909999999967"
2759,77.33.242-1,21/01/2013,"0,0","0,0","4,0","3259,94","30,0","24481,59000000001","26,0","21221,650000000012"
2760,10.01.206-6,21/01/2013,"0,0","0,0","1219,8119000000002","2478,55","11558,1741","23555,139999999985","10338,3622","21076,589999999986"
2761,47.05.018-9,21/01/2013,"0,0","0,0","209,0","3066,18","958,0","13614,790000000023","749,0","10548,610000000022"
2762,47.11.014-9,21/01/2013,"0,0","0,0","468,0","333,5400000000001","4736,0","32982,53","4268,0","32648,989999999998"
2763,JVB-301-01,21/01/2013,"0,0","0,0","196,0","1206,8600000000001","703,0","4656,890000000003","507,0","3450,030000000003"
2764,41.01.053-3,21/01/2013,"0,0","0,0","44,0","9,64","37019,0","8096,93","36975,0","8087,29"
2765,41.02.051-2,21/01/2013,"24,0","1,9","4417,0","348,75000000000006","45121,0","4245,460000000009","40728,0","3898,6100000000088"
2766,41.67.008-8,21/01/2013,"1340,0","4887,59","4,0","14,51","1219,0","4584,920000000004","2555,0","9458,000000000004"
2767,81.30.019-4,22/01/2013,"0,0","0,0","16,0","295,46","1281,0","27658,119999999977","1265,0","27362,659999999978"
2768,82.10.355-4,22/01/2013,"576,0","6794,89","1011,8407","11936,36","4003,3841000000057","46950,05999999999","3567,543400000006","41808,58999999999"
2769,82.70.372-1,22/01/2013,"1496,0","12079,33","2485,9528","20072,589999999997","25975,86580000001","208642,75999999983","24985,91300000001","200649,49999999983"
2770,82.53.405-9,22/01/2013,"3001,92","14971,66","6337,4928","31607,36","18972,64679999999","93213,72999999997","15637,073999999993","76578,02999999997"
2771,82.53.475-0,22/01/2013,"0,0","0,0","4,2846","11,17","19771,69249999997","51553,43999999994","19767,40789999997","51542,26999999994"
2772,82.60.353-0,22/01/2013,"0,0","0,0","194,0","1266,0600000000002","10771,0","70125,40999999999","10577,0","68859,34999999999"
2773,82.63.660-9,22/01/2013,"643,1990000000001","6845,92","1308,7218000000003","13929,44","2946,526400000004","29899,950000000084","2281,0036000000036","22816,43000000008"
2774,82.81.160-5,22/01/2013,"0,0","0,0","2582,5369","5903,910000000004","24125,283500000012","53425,45999999998","21542,746600000013","47521,549999999974"
2775,61.21.107-1,22/01/2013,"111,0","23769,160000000003","63,0","13437,340000000006","76,0","16022,729999999996","124,0","26354,549999999996"
2776,62.51.311-0,22/01/2013,"107,0","11656,74","49,0","5339,92","198,0","21628,900000000074","256,0","27945,720000000074"
2777,66.31.174-0,22/01/2013,"196,0","21277,84","10,0","1068,9","252,0","26352,010000000002","438,0","46560,950000000004"
2778,69.51.202-0,22/01/2013,"0,0","0,0","4,0","1247,8","40,0","12757,779999999993","36,0","11509,979999999994"
2779,70.25.162-0,22/01/2013,"0,0","0,0","10,0","2329,89","70,0","16338,91000000002","60,0","14009,02000000002"
2780,71.15.272-3,22/01/2013,"0,0","0,0","15,0","3852,4","49,0","13514,06999999999","34,0","9661,669999999991"
2781,74.62.201-1,22/01/2013,"7,0","9832,21","6,0","8359,3","21,0","29177,909999999967","22,0","30650,819999999967"
2782,76.26.200-4,22/01/2013,"0,0","0,0","14,0","4364,9","15,0","4675,879999999995","1,0","310,979999999995"
2783,77.33.242-1,22/01/2013,"0,0","0,0","1,0","814,98","26,0","21221,650000000012","25,0","20406,670000000013"
2784,10.01.206-6,22/01/2013,"0,0","0,0","1029,7902","2092,45","10338,3622","21076,589999999986","9308,572","18984,139999999985"
2785,47.05.018-9,22/01/2013,"122,0","1829,8","196,0","2875,46","749,0","10548,610000000022","675,0","9502,950000000023"
2786,47.11.014-9,22/01/2013,"0,0","0,0","560,0","399,07","4268,0","32648,989999999998","3708,0","32249,92"
2787,JVB-301-01,22/01/2013,"0,0","0,0","213,0","1311,5500000000002","507,0","3450,030000000003","294,0","2138,4800000000027"
2788,41.01.053-3,22/01/2013,"0,0","0,0","44,0","9,620000000000001","36975,0","8087,29","36931,0","8077,67"
2789,41.02.051-2,22/01/2013,"30000,0","2431,48","19449,0","1535,28","40728,0","3898,6100000000088","51279,0","4794,8100000000095"
2790,41.26.232-0,22/01/2013,"0,0","0,0","55,0","1174,5","76,0","1589,3300000000063","21,0","414,8300000000063"
2791,41.67.008-8,22/01/2013,"4644,0","16815,559999999998","1023,0","3711,95","2555,0","9458,000000000004","6176,0","22561,61"
2792,80.03.104-1,23/01/2013,"0,0","0,0","1,1129","2,31","153454,53200000006","318329,88999999996","153453,41910000006","318327,57999999996"
2793,81.30.019-4,23/01/2013,"1000,0","14462,33","281,0","5188,9","1265,0","27362,659999999978","1984,0","36636,089999999975"
2794,82.10.355-4,23/01/2013,"2,6874","31,7","278,8833","3289,9100000000008","3567,543400000006","41808,58999999999","3291,3475000000058","38550,37999999998"
2795,82.70.372-1,23/01/2013,"1,7555","14,17","891,8450000000003","7201,08","24985,91300000001","200649,49999999983","24095,82350000001","193462,58999999985"
2796,82.53.475-0,23/01/2013,"0,0","0,0","110,4782","288,06","19767,40789999997","51542,26999999994","19656,929699999968","51254,20999999994"
2797,82.60.353-0,23/01/2013,"0,0","0,0","184,0","1200,81","10577,0","68859,34999999999","10393,0","67658,54"
2798,82.63.660-9,23/01/2013,"635,58","6764,83","1284,9695","13676,630000000001","2281,0036000000036","22816,43000000008","1631,6141000000036","15904,630000000081"
2799,82.81.160-5,23/01/2013,"2343,0","5356,33","5176,566199999999","11834,190000000004","21542,746600000013","47521,549999999974","18709,180400000012","41043,68999999997"
2800,61.21.107-1,23/01/2013,"98,0","20996,29","24,0","5118,98","124,0","26354,549999999996","198,0","42231,86"
2801,62.51.311-0,23/01/2013,"0,0","0,0","115,0","12532,439999999999","256,0","27945,720000000074","141,0","15413,280000000075"
2802,63.41.311-9,23/01/2013,"0,0","0,0","41,0","3512,56","122,0","10565,070000000072","81,0","7052,510000000073"
2803,66.31.174-0,23/01/2013,"233,0","27609,350000000002","82,0","8764,86","438,0","46560,950000000004","589,0","65405,44"
2804,69.51.202-0,23/01/2013,"10,0","3527,36","2,0","623,9","36,0","11509,979999999994","44,0","14413,439999999995"
2805,70.25.162-0,23/01/2013,"0,0","0,0","3,0","698,97","60,0","14009,02000000002","57,0","13310,050000000021"
